Date,Open,High,Low,Close,Volume
2024/4/4 下午 4:00:00,523.52,523.87,512.76,513.07,96858074
2024/4/5 下午 4:00:00,514.46,520.44,514.01,518.43,74546483
2024/4/8 下午 4:00:00,519.15,520.18,517.89,518.72,48401752
2024/4/9 下午 4:00:00,520.5,520.75,514.35,519.32,68124385
2024/4/10 下午 4:00:00,513.48,516.16,512.09,514.12,82652806
2024/4/11 下午 4:00:00,515.68,519.48,512.08,518,70099007
2024/4/12 下午 4:00:00,514.37,515.82,509.08,510.85,92561094
2024/4/15 下午 4:00:00,515.13,515.3,503.58,504.45,92101447
2024/4/16 下午 4:00:00,504.94,506.5,502.21,503.53,73484020
2024/4/17 下午 4:00:00,506.05,506.22,499.12,500.55,75910305
2024/4/18 下午 4:00:00,501.98,504.13,498.56,499.52,74548085
2024/4/19 下午 4:00:00,499.44,500.46,493.86,495.16,102212587
2024/4/22 下午 4:00:00,497.83,502.38,495.43,499.72,67961048
2024/4/23 下午 4:00:00,501.78,506.09,499.53,505.65,64633620
2024/4/24 下午 4:00:00,506.56,507.37,503.13,505.41,55928076
2024/4/25 下午 4:00:00,499.18,504.27,497.49,503.49,69122368
2024/4/26 下午 4:00:00,506.35,509.88,505.7,508.26,64306118
2024/4/29 下午 4:00:00,510.09,510.75,507.25,510.06,46415449
2024/4/30 下午 4:00:00,508.56,509.56,501.98,501.98,77483566
2024/5/1 下午 4:00:00,501.38,508.19,499.87,500.35,80242839
2024/5/2 下午 4:00:00,504.15,505.89,499.55,505.03,62550179
2024/5/3 下午 4:00:00,511.16,512.55,508.56,511.29,72756709
2024/5/6 下午 4:00:00,513.75,516.61,513.3,516.57,47264703
2024/5/7 下午 4:00:00,517.56,518.57,516.45,517.14,52561299
2024/5/8 下午 4:00:00,515.26,517.74,515.14,517.19,42047214
2024/5/9 下午 4:00:00,517.38,520.21,516.71,520.17,43643668
2024/5/10 下午 4:00:00,521.81,522.64,519.59,520.84,52233171
2024/5/13 下午 4:00:00,522.56,522.67,519.74,520.91,36716361
2024/5/14 下午 4:00:00,521.11,523.83,520.56,523.3,57535867
2024/5/15 下午 4:00:00,525.83,530.08,525.18,529.78,59504897
2024/5/16 下午 4:00:00,529.88,531.52,528.54,528.69,50244827
2024/5/17 下午 4:00:00,528.81,529.52,527.32,529.45,59187585
2024/5/20 下午 4:00:00,529.57,531.56,529.17,530.06,37764206
2024/5/21 下午 4:00:00,529.28,531.52,529.07,531.36,33437001
2024/5/22 下午 4:00:00,530.65,531.38,527.6,529.83,48389968
2024/5/23 下午 4:00:00,532.96,533.07,524.72,525.96,57211197
2024/5/24 下午 4:00:00,527.85,530.27,526.88,529.44,41291076
2024/5/28 下午 4:00:00,530.27,530.51,527.11,529.81,36269602
2024/5/29 下午 4:00:00,525.68,527.31,525.37,526.1,45190323
2024/5/30 下午 4:00:00,524.52,525.2,521.33,522.61,46468510
2024/5/31 下午 4:00:00,523.59,527.5,518.36,527.37,90785755
2024/6/3 下午 4:00:00,529.02,529.31,522.6,527.8,46835702
2024/6/4 下午 4:00:00,526.46,529.15,524.96,528.39,34632661
2024/6/5 下午 4:00:00,530.77,534.69,528.73,534.67,47610365
2024/6/6 下午 4:00:00,534.98,535.42,532.68,534.66,30808530
2024/6/7 下午 4:00:00,533.66,536.89,532.54,534.01,43224525
2024/6/10 下午 4:00:00,533.18,535.99,532.57,535.66,35729252
2024/6/11 下午 4:00:00,534.07,537.01,532.05,536.95,36383411
2024/6/12 下午 4:00:00,541.63,544.12,540.3,541.36,63251305
2024/6/13 下午 4:00:00,543.15,543.33,539.59,542.45,44760949
2024/6/14 下午 4:00:00,540.88,542.81,539.85,542.78,40089895
2024/6/17 下午 4:00:00,542.08,548.53,541.61,547.1,55839457
2024/6/18 下午 4:00:00,547.16,548.62,546.73,548.49,41376417
2024/6/20 下午 4:00:00,549.44,550.12,545.18,547,70328226
2024/6/21 下午 4:00:00,544.4,545.65,543.02,544.51,64513859
2024/6/24 下午 4:00:00,544.33,546.95,542.62,542.74,45528654
2024/6/25 下午 4:00:00,543.99,545.2,542.44,544.83,38273346
2024/6/26 下午 4:00:00,543.69,546.24,543.03,545.51,38550637
2024/6/27 下午 4:00:00,545.37,546.96,544.61,546.37,35041480
2024/6/28 下午 4:00:00,547.16,550.28,542.95,544.22,76144535
2024/7/1 下午 4:00:00,545.63,545.88,542.52,545.34,40297810
2024/7/2 下午 4:00:00,543.7,549.01,543.65,549.01,40434792
2024/7/3 下午 1:15:00,548.69,551.83,548.65,551.46,32789911
2024/7/5 下午 4:00:00,551.77,555.05,551.12,554.64,41488389
2024/7/8 下午 4:00:00,555.44,556.25,554.19,555.28,36110451
2024/7/9 下午 4:00:00,556.26,557.18,555.52,555.82,27314125
2024/7/10 下午 4:00:00,557.07,561.67,556.77,561.32,38701220
2024/7/11 下午 4:00:00,561.44,562.33,555.83,556.48,53054184
2024/7/12 下午 4:00:00,557.63,563.67,557.15,559.99,53084405
2024/7/15 下午 4:00:00,562.03,564.84,559.63,561.53,40584293
2024/7/16 下午 4:00:00,562.87,565.16,562.1,564.86,36475260
2024/7/17 下午 4:00:00,558.8,560.51,556.61,556.94,57118956
2024/7/18 下午 4:00:00,558.51,559.52,550.43,552.66,56270392
2024/7/19 下午 4:00:00,552.42,554.08,547.91,548.99,65509081
2024/7/22 下午 4:00:00,553,555.27,551.02,554.65,43346720
2024/7/23 下午 4:00:00,554.54,556.74,553.28,553.78,34439561
2024/7/24 下午 4:00:00,548.86,549.17,540.29,541.23,74515266
2024/7/25 下午 4:00:00,541.35,547.46,537.45,538.41,61158288
2024/7/26 下午 4:00:00,542.28,547.19,541.49,544.44,53763788
2024/7/29 下午 4:00:00,546.02,547.05,542.72,544.76,39515824
2024/7/30 下午 4:00:00,546.26,547.34,538.52,542,46853632
2024/7/31 下午 4:00:00,548.98,553.5,547.58,550.81,65663388
2024/8/1 下午 4:00:00,552.57,554.87,539.43,543.01,76428732
2024/8/2 下午 4:00:00,535.75,536.99,528.6,532.9,82789070
2024/8/5 下午 4:00:00,511.64,523.58,510.27,517.38,146267391
2024/8/6 下午 4:00:00,519.22,529.75,517.87,522.15,84826312
2024/8/7 下午 4:00:00,528.47,531.59,518.05,518.66,70698340
2024/8/8 下午 4:00:00,523.91,531.29,521.84,530.65,63276589
2024/8/9 下午 4:00:00,529.81,534.51,528.56,532.99,45619558
2024/8/12 下午 4:00:00,534.21,535.73,530.95,533.27,42542069
2024/8/13 下午 4:00:00,536.53,542.28,536.28,542.04,52333073
2024/8/14 下午 4:00:00,542.85,544.96,540.12,543.75,42446929
2024/8/15 下午 4:00:00,549.5,553.36,548.88,553.07,60846812
2024/8/16 下午 4:00:00,551.42,555.02,551.26,554.31,44430728
2024/8/19 下午 4:00:00,554.73,559.61,553.86,559.61,39121793
2024/8/20 下午 4:00:00,559.15,560.84,557.33,558.7,33732264
2024/8/21 下午 4:00:00,559.77,562.11,554.73,560.62,41514600
2024/8/22 下午 4:00:00,562.56,563.18,554.98,556.22,56121456
2024/8/23 下午 4:00:00,559.53,563.09,557.29,562.13,50639393
2024/8/26 下午 4:00:00,563.18,563.91,559.05,560.79,35788609
2024/8/27 下午 4:00:00,559.49,562.06,558.32,561.56,32693898
2024/8/28 下午 4:00:00,561.21,561.65,555.04,558.3,41066024
2024/8/29 下午 4:00:00,560.31,563.68,557.18,558.35,38715176
2024/8/30 下午 4:00:00,560.77,564.2,557.14,563.68,62700110
2024/9/3 下午 4:00:00,560.47,560.81,549.51,552.08,60600113
2024/9/4 下午 4:00:00,550.2,554.43,549.46,550.95,47224939
2024/9/5 下午 4:00:00,550.89,553.8,547.1,549.61,44264258
2024/9/6 下午 4:00:00,549.94,551.6,539.44,540.36,68493805
2024/9/9 下午 4:00:00,544.65,547.71,542.68,546.41,40445822
2024/9/10 下午 4:00:00,548.36,549.15,543.38,548.79,36394579
2024/9/11 下午 4:00:00,548.7,555.36,539.96,554.42,75248608
2024/9/12 下午 4:00:00,555.01,559.4,552.74,559.09,51892735
2024/9/13 下午 4:00:00,559.71,563.03,559.45,562.01,39310501
2024/9/16 下午 4:00:00,561.74,563.11,559.9,562.84,36656122
2024/9/17 下午 4:00:00,565.1,566.58,560.79,563.07,49320970
2024/9/18 下午 4:00:00,563.74,568.69,560.83,561.4,59044937
2024/9/19 下午 4:00:00,571.01,572.88,568.08,570.98,75315470
2024/9/20 下午 4:00:00,567.84,569.31,565.17,568.25,77503110
2024/9/23 下午 4:00:00,569.34,570.33,568.1,569.67,44116922
2024/9/24 下午 4:00:00,570.48,571.36,567.6,571.3,46805672
2024/9/25 下午 4:00:00,571.14,571.89,568.91,570.04,38428587
2024/9/26 下午 4:00:00,574.38,574.71,569.9,572.3,48336004
2024/9/27 下午 4:00:00,573.39,574.22,570.42,571.47,42100928
2024/9/30 下午 4:00:00,570.42,574.38,568.08,573.76,63655448
2024/10/1 下午 4:00:00,573.4,574.06,566,568.62,72668778
2024/10/2 下午 4:00:00,567.71,569.9,565.27,568.86,38097798
2024/10/3 下午 4:00:00,567.36,569.8,565.49,567.82,40846466
2024/10/4 下午 4:00:00,572.35,573.36,568.1,572.98,43005186
2024/10/7 下午 4:00:00,571.3,571.96,566.63,567.8,49964690
2024/10/8 下午 4:00:00,570.42,573.78,569.53,573.17,37398693
2024/10/9 下午 4:00:00,573.16,577.71,572.55,577.14,37912244
2024/10/10 下午 4:00:00,575.77,577.58,574.49,576.13,44138060
2024/10/11 下午 4:00:00,576.05,580.33,575.91,579.58,42267994
2024/10/14 下午 4:00:00,581.22,585.27,580.73,584.32,36217215
2024/10/15 下午 4:00:00,584.59,584.9,578.54,579.78,54203636
2024/10/16 下午 4:00:00,579.78,582.83,578.96,582.3,30725436
2024/10/17 下午 4:00:00,585.91,586.12,582.16,582.35,34393714
2024/10/18 下午 4:00:00,584.07,585.39,582.58,584.59,37416801
2024/10/21 下午 4:00:00,583.85,584.85,580.6,583.63,36439010
2024/10/22 下午 4:00:00,581.05,584.5,580.38,583.32,34183835
2024/10/23 下午 4:00:00,581.26,581.71,574.42,577.99,49314574
2024/10/24 下午 4:00:00,579.98,580.06,576.57,579.24,34979860
2024/10/25 下午 4:00:00,581.51,584.46,578.08,579.04,47268176
2024/10/28 下午 4:00:00,582.58,582.71,580.52,580.83,30174704
2024/10/29 下午 4:00:00,579.85,582.91,578.43,581.77,42899661
2024/10/30 下午 4:00:00,581.29,583.32,579.29,580.01,41435839
2024/10/31 下午 4:00:00,575.56,575.63,568.44,568.64,60182451
2024/11/1 下午 4:00:00,571.32,575.55,570.62,571.04,45667533
2024/11/4 下午 4:00:00,571.18,572.5,567.89,569.81,38216975
2024/11/5 下午 4:00:00,570.74,576.74,570.52,576.7,39478322
2024/11/6 下午 4:00:00,589.2,591.93,585.39,591.04,68181968
2024/11/7 下午 4:00:00,593.08,596.65,593,595.61,47233212
2024/11/8 下午 4:00:00,596.17,599.64,596.17,598.19,46444893
2024/11/11 下午 4:00:00,599.81,600.17,597,598.76,37586773
2024/11/12 下午 4:00:00,598.68,599.29,594.37,596.9,43006128
2024/11/13 下午 4:00:00,597.37,599.23,594.96,597.19,47388640
2024/11/14 下午 4:00:00,597.32,597.81,592.65,593.35,38904109
2024/11/15 下午 4:00:00,589.72,590.2,583.86,585.75,75988766
2024/11/18 下午 4:00:00,586.22,589.49,585.34,588.15,37084081
2024/11/19 下午 4:00:00,584.71,591.04,584.03,590.3,49412046
2024/11/20 下午 4:00:00,590.38,590.79,584.63,590.5,50032576
2024/11/21 下午 4:00:00,593.4,595.12,587.45,593.67,46750285
2024/11/22 下午 4:00:00,593.66,596.15,593.15,595.51,38226390
2024/11/25 下午 4:00:00,599.52,600.86,595.2,597.53,42441393
2024/11/26 下午 4:00:00,598.8,601.33,598.07,600.65,45621288
2024/11/27 下午 4:00:00,600.46,600.85,597.28,598.83,34000163
2024/11/29 下午 1:15:00,599.66,603.35,599.38,602.55,30177351
2024/12/2 下午 4:00:00,602.97,604.32,602.47,603.63,31745989
2024/12/3 下午 4:00:00,603.39,604.16,602.34,603.91,26906629
2024/12/4 下午 4:00:00,605.63,607.91,604.95,607.66,42787561
2024/12/5 下午 4:00:00,607.66,608.48,606.3,606.66,28762183
2024/12/6 下午 4:00:00,607.44,609.07,607.02,607.81,31241549
2024/12/9 下午 4:00:00,607.69,607.86,604.08,604.68,34742738
2024/12/10 下午 4:00:00,605.37,605.8,602.13,602.8,37234515
2024/12/11 下午 4:00:00,605.78,608.43,605.5,607.46,28677723
2024/12/12 下午 4:00:00,606.58,607.16,604.33,604.33,31543812
2024/12/13 下午 4:00:00,606.4,607.13,602.81,604.21,35904730
2024/12/16 下午 4:00:00,606,607.78,605.21,606.79,43695179
2024/12/17 下午 4:00:00,604.19,605.17,602.89,604.29,55773545
2024/12/18 下午 4:00:00,603.98,606.41,585.89,586.28,108248729
2024/12/19 下午 4:00:00,591.36,593,585.85,586.1,85919452
2024/12/20 下午 4:00:00,581.77,595.75,580.91,591.15,125716674
2024/12/23 下午 4:00:00,590.89,595.3,587.66,594.69,57635828
2024/12/24 下午 1:00:00,596.06,601.34,595.47,601.3,33160097
2024/12/26 下午 4:00:00,599.5,602.48,598.08,601.34,41338891
2024/12/27 下午 4:00:00,597.54,597.78,590.76,595.01,64969310
2024/12/30 下午 4:00:00,587.89,591.74,584.41,588.22,56578757
2024/12/31 下午 4:00:00,589.91,590.64,584.42,586.08,57052654
